SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG2319	26	0.000000	634	3.2099821540042994E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487597746129566E+03	7.9816646076162998E-02	8.0397323783086810E-02	1.1138978968860189E+00	9.8560696604539588E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2320	26	0.000000	635	3.2099821540042994E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487597746129566E+03	7.9816646076162998E-02	8.0397323783086810E-02	1.1138978968860189E+00	9.8560696604539588E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2397	26	0.000000	712	3.2167506418800196E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490029442915297E+03	-6.2231743272017824E-02	6.2772259578160461E-02	9.1225042930277900E-01	9.8285264274194073E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2399	26	0.000000	714	3.2167506418800196E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490029442915297E+03	-6.2231743272017824E-02	6.2772259578160461E-02	9.1225042930277900E-01	9.8285264274194073E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2400	26	0.000000	715	3.2167506418800196E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490029442915297E+03	-6.2231743272017824E-02	6.2772259578160461E-02	9.1225042930277900E-01	9.8285264274194073E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2074	26	0.000000	389	3.2232965077628151E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8492163683403912E+03	5.0049934218849228E-02	5.0553008947013860E-02	1.0584816972533897E+00	9.8019617102410228E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2634	26	0.000000	949	3.2292470806380213E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496213284924033E+03	3.3451187585393463E-02	3.3829011730333161E-02	1.0627814293227320E+00	9.7778745317803584E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1935	26	0.000000	250	3.2490094597406638E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8478089474233204E+03	2.0478756181903268E-01	2.0794851301775888E-01	1.2332248813561308E+00	9.6982977269552850E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1936	26	0.000000	251	3.2490094597406638E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8478089474233204E+03	2.0478756181903268E-01	2.0794851301775888E-01	1.2332248813561308E+00	9.6982977269552850E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2363	26	0.000000	678	3.2577576850624590E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8489891379608196E+03	-6.3006871212661728E-02	6.4095233166011609E-02	9.1423557613294704E-01	9.6632755680240945E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2108	26	0.000000	423	3.2606663041078499E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487340429789701E+03	8.1272667422523814E-02	8.2726286618199668E-02	1.1014674983971990E+00	9.6516589417359100E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1857	26	0.000000	172	3.3180533131236578E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493947113519935E+03	4.1836161212211675E-02	4.3092892140776384E-02	1.0428140208336627E+00	9.4252389864382857E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2191	26	0.000000	506	3.3237098502722540E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493254097586491E+03	4.4927626021189583E-02	4.6331413801963720E-02	1.0585923478139867E+00	9.4032035280670545E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2255	26	0.000000	570	3.3351914317221387E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490999051848851E+03	-5.6402752398188198E-02	5.8303438147867086E-02	9.2967728769566094E-01	9.3586297019190723E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2256	26	0.000000	571	3.3351914317221387E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490999051848851E+03	-5.6402752398188198E-02	5.8303438147867086E-02	9.2967728769566094E-01	9.3586297019190723E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2257	26	0.000000	572	3.3351914317221387E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490999051848851E+03	-5.6402752398188198E-02	5.8303438147867086E-02	9.2967728769566094E-01	9.3586297019190723E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1767	26	0.000000	82	3.3795633933363534E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8492221608721404E+03	-4.9676244658245661E-02	5.1824087462967246E-02	9.4811013737850802E-01	9.1882792848389860E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1688	26	0.000000	3	3.3806098937190576E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496195275075750E+03	-3.3499520958407837E-02	3.4955507900233634E-02	9.3466019018350632E-01	9.1842978550456167E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2324	26	0.000000	639	3.3969391109413982E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8486073487148315E+03	-9.1858158592157957E-02	9.6175287625707553E-02	8.8285171017246311E-01	9.1223867984886553E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2342	26	0.000000	657	3.4174789923913951E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487477884910529E+03	-7.9755649777464119E-02	8.3860086738782702E-02	8.9539351220857810E-01	9.0450776745080896E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2218	26	0.000000	533	3.4403043504072661E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487705531670392E+03	-7.7934100495760800E-02	8.2333388342735500E-02	9.0527845161348119E-01	8.9598982340491495E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2011	26	0.000000	326	3.4448848021016398E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8489658929757948E+03	6.5162840869819577E-02	6.8906612015526864E-02	1.0723040624023985E+00	8.9428969264634894E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2012	26	0.000000	327	3.4448848021016398E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8489658929757948E+03	6.5162840869819577E-02	6.8906612015526864E-02	1.0723040624023985E+00	8.9428969264634894E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2538	26	0.000000	853	3.4455195731403254E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493907765189470E+03	-4.1904829845673640E-02	4.4318201449381478E-02	9.3214819658386117E-01	8.9405432532664919E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2239	26	0.000000	554	3.4869457020163663E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8491077321253042E+03	-5.5747774638547999E-02	5.9467218482703317E-02	9.3078006179719164E-01	8.7881977520792121E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2240	26	0.000000	555	3.4869457020163663E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8491077321253042E+03	-5.5747774638547999E-02	5.9467218482703317E-02	9.3078006179719164E-01	8.7881977520792121E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2358	26	0.000000	673	3.5157691009509051E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490363337503679E+03	-5.9820671844319565E-02	6.4194868648403874E-02	9.1855818535521228E-01	8.6836426576223014E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2359	26	0.000000	674	3.5157691009509051E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490363337503679E+03	-5.9820671844319565E-02	6.4194868648403874E-02	9.1855818535521228E-01	8.6836426576223014E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2402	26	0.000000	717	3.5270394313190923E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494902514258895E+03	3.8047113022662109E-02	4.0924888415719153E-02	1.0578985604270217E+00	8.6430775382268477E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2391	26	0.000000	706	3.5298176651347557E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494457191027855E+03	3.9637516800435202E-02	4.2660203779628730E-02	1.0599470393021899E+00	8.6331050767417850E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2398	26	0.000000	713	3.5322574008502650E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495366795998098E+03	-3.6143263761618742E-02	3.8919210075009272E-02	9.4817840719010060E-01	8.6243564951079832E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1846	26	0.000000	161	3.5396990792185890E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488746921930119E+03	-7.0202973188678713E-02	7.5711838568696802E-02	9.3216917424146162E-01	8.5977225389731737E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2925	26	0.000000	1240	3.5460419311614744E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497875642489023E+03	2.8128753531456361E-02	3.0376053849201921E-02	1.0661301645574757E+00	8.5750817167811477E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1854	26	0.000000	169	3.5560550600848839E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8484424242356979E+03	1.0863327572117043E-01	1.1755682879594009E-01	1.1149101758372302E+00	8.5394524915982728E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1855	26	0.000000	170	3.5560550600848839E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8484424242356979E+03	1.0863327572117043E-01	1.1755682879594009E-01	1.1149101758372302E+00	8.5394524915982728E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2547	26	0.000000	862	3.5670116443531696E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494063298846654E+03	-4.1125334083370664E-02	4.4605051890966224E-02	9.3314892729046506E-01	8.5006234757647992E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1844	26	0.000000	159	3.5753377238700645E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488237338694044E+03	-7.4150655758969397E-02	8.0564156018176861E-02	9.2846246619967543E-01	8.4712260061664291E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2307	26	0.000000	622	3.5882753585153837E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8485672220520833E+03	-9.5203718152343172E-02	1.0371703165748156E-01	8.7968540320342448E-01	8.4257324032527914E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2544	26	0.000000	859	3.5978058772878785E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494164665380147E+03	-4.0669228173699223E-02	4.4393949497394530E-02	9.3386526883245990E-01	8.3923636389170908E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2546	26	0.000000	861	3.5978058772878785E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494164665380147E+03	-4.0669228173699223E-02	4.4393949497394530E-02	9.3386526883245990E-01	8.3923636389170908E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2548	26	0.000000	863	3.5978058772878785E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494164665380147E+03	-4.0669228173699223E-02	4.4393949497394530E-02	9.3386526883245990E-01	8.3923636389170908E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2348	26	0.000000	663	3.6069222368985121E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495269135149106E+03	3.6416680344875253E-02	3.9827468536712547E-02	1.0522831215218973E+00	8.3605587238840906E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2177	26	0.000000	492	3.6071823939692504E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8492971231096205E+03	4.5892189035348099E-02	5.0193173563897346E-02	1.0593528058417394E+00	8.3596527218489280E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2004	26	0.000000	319	3.6188987632943936E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488269758499289E+03	-7.3322019531254015E-02	8.0389685843888656E-02	9.2579182604040455E-01	8.3189434821876507E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2169	26	0.000000	484	3.6273330957470151E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494131734926102E+03	4.0816348595362081E-02	4.4829451283313060E-02	1.0520914958508609E+00	8.2897504049988602E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2684	26	0.000000	999	3.6980945433465784E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493192024200862E+03	4.4804973584319778E-02	4.9942384851030495E-02	1.0885016733366386E+00	8.0484805209442767E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2686	26	0.000000	1001	3.6980945433465784E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493192024200862E+03	4.4804973584319778E-02	4.9942384851030495E-02	1.0885016733366386E+00	8.0484805209442767E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1918	26	0.000000	233	3.6994424391238978E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8485586390709786E+03	-9.5570633972865429E-02	1.0655893298182798E-01	9.0716785369866104E-01	8.0439471343884783E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2594	26	0.000000	909	3.7034222106860526E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494036821726049E+03	4.1106918944571760E-02	4.5871357758511151E-02	1.0745830961217073E+00	8.0305753811753366E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1858	26	0.000000	173	3.7339518752879297E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488797196783448E+03	-6.9224622282709369E-02	7.7742885860926758E-02	9.3286441762804040E-01	7.9286614441766812E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1860	26	0.000000	175	3.7388418209981022E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488933256560897E+03	-6.8272004445161433E-02	7.6751570096276131E-02	9.3374840725921138E-01	7.9124462075037272E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2644	26	0.000000	959	3.7399056381967233E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488676865372595E+03	-7.0085073339706164E-02	7.8807376943136540E-02	8.7928753996310505E-01	7.9089224885494358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2646	26	0.000000	961	3.7399056381967233E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488676865372595E+03	-7.0085073339706164E-02	7.8807376943136540E-02	8.7928753996310505E-01	7.9089224885494358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1816	26	0.000000	131	3.7474454632382492E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8482031411526937E+03	-1.3604349057694939E-01	1.5321623319121522E-01	8.7125754401510502E-01	7.8839882946460538E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1686	26	0.000000	1	3.7503430242314328E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495428057490751E+03	-3.5691054070794141E-02	4.0220730561520111E-02	9.2247782985105142E-01	7.8744247830930647E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1687	26	0.000000	2	3.7503430242314328E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495428057490751E+03	-3.5691054070794141E-02	4.0220730561520111E-02	9.2247782985105142E-01	7.8744247830930647E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2922	26	0.000000	1237	3.7503430242314328E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495428057490751E+03	-3.5691054070794141E-02	4.0220730561520111E-02	9.2247782985105142E-01	7.8744247830930647E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2923	26	0.000000	1238	3.7503430242314328E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495428057490751E+03	-3.5691054070794141E-02	4.0220730561520111E-02	9.2247782985105142E-01	7.8744247830930647E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2682	26	0.000000	997	3.7604615726957280E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498378120860498E+03	-2.6522483854473037E-02	2.9951973182223139E-02	9.5125559313138552E-01	7.8411093598030435E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2471	26	0.000000	786	3.7802023639049642E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497091789784824E+03	3.0326281805375964E-02	3.4389653501951889E-02	1.0511194450409471E+00	7.7764741473521282E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1814	26	0.000000	129	3.7866649522077322E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8488106710494619E+03	7.4007860817861010E-02	8.4037912768482187E-02	1.0779359734933462E+00	7.7554175949258219E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2583	26	0.000000	898	3.7940698330931322E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8491512320919539E+03	5.2684634727688535E-02	5.9917849753615207E-02	1.0954592278752364E+00	7.7313530819086951E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2403	26	0.000000	718	3.8091609511686375E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495153807935458E+03	3.6596151894221600E-02	4.1752619564138442E-02	1.0559084048391665E+00	7.6825144582273275E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
